user_id,mss_length,maturity_store_segment
81563,424,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1849"",""1881"",""1965"",""1967"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2754"",""2772"",""3190"",""3194"",""3207"",""3263"",""3275"",""3276"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""4024"",""4111"",""A7"",""A12"",""A15""]"
81573,368,"[""1190"",""1329"",""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1968"",""1971"",""2071"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2452"",""2457"",""2717"",""2726"",""2769"",""2771"",""3263"",""3421"",""3429"",""3823"",""3824"",""3826"",""3829"",""4024"",""4111"",""A3"",""A7"",""A14"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
81584,334,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1991"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""3190"",""3194"",""3263"",""3650"",""3671"",""3829"",""3962"",""3983"",""4004"",""A7"",""A12""]"
81592,284,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1831"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2461"",""2465"",""2708"",""2717"",""2726"",""3190"",""3194"",""3263"",""3650"",""3829"",""A20"",""A7"",""A11""]"
81608,370,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3196"",""3263"",""3275"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6""]"
81622,375,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1834"",""1848"",""1849"",""1881"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2245"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2755"",""3190"",""3192"",""3263"",""3276"",""3421"",""3429"",""3650"",""3671"",""3822"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""A7"",""A12"",""A15""]"
81637,257,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1849"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2241"",""2266"",""2270"",""2283"",""2291"",""2313"",""2461"",""2465"",""2480"",""2708"",""2726"",""3263"",""3650"",""3671"",""A5"",""A11""]"
81664,346,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1968"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2454"",""2457"",""2461"",""2465"",""2708"",""2769"",""3189"",""3193"",""3204"",""3263"",""3275"",""3276"",""3421"",""3429"",""3650"",""3823"",""3824"",""3826"",""3829"",""4024"",""A7"",""A12"",""A15"",""A16""]"
81679,389,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1850"",""1881"",""1971"",""2013"",""2074"",""2076"",""2078"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2461"",""2480"",""2708"",""2717"",""2726"",""3190"",""3196"",""3208"",""3263"",""3275"",""3276"",""3421"",""3423"",""3428"",""3429"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""4111"",""A7"",""A12"",""A15""]"
81697,306,"[""1189"",""1279"",""1496"",""1617"",""1627"",""1679"",""1681"",""1738"",""1829"",""1831"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""3190"",""3196"",""3208"",""3652"",""3673"",""A7"",""A11""]"
81718,379,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""1987"",""2013"",""2074"",""2076"",""2107"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3263"",""3275"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A7"",""A10"",""TAO_D11""]"
81777,372,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1971"",""2013"",""2074"",""2077"",""2129"",""2165"",""2173"",""2237"",""2243"",""2248"",""2270"",""2283"",""2291"",""2313"",""2350"",""2450"",""2457"",""2461"",""2480"",""2708"",""2717"",""2726"",""2771"",""3263"",""3275"",""3276"",""3421"",""3422"",""3429"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""4110"",""A20"",""A21"",""A7"",""A14"",""A15"",""A16""]"
81796,309,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1831"",""1847"",""1850"",""1881"",""1965"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2248"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2454"",""2457"",""2717"",""3263"",""3421"",""3428"",""3429"",""3824"",""3826"",""3829"",""4110"",""A3"",""A7"",""A14"",""A15"",""A16""]"
81832,374,"[""1190"",""1329"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1847"",""1849"",""1881"",""1882"",""1971"",""2071"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2248"",""2270"",""2283"",""2312"",""2313"",""2350"",""2452"",""2457"",""2717"",""2769"",""2770"",""2771"",""3263"",""3421"",""3422"",""3429"",""3823"",""3824"",""3826"",""3829"",""4111"",""A21"",""A3"",""A7"",""A12"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
81875,401,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1965"",""1967"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2248"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2451"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2753"",""3263"",""3275"",""3276"",""3421"",""3429"",""3495"",""3650"",""3671"",""3824"",""3826"",""3962"",""4004"",""4024"",""4111"",""A21"",""A7"",""A12"",""A15"",""A16""]"
81906,349,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1970"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3194"",""3207"",""3263"",""3275"",""3276"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""4110"",""A6""]"
81915,345,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1971"",""2013"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2266"",""2270"",""2283"",""2313"",""2350"",""2450"",""2457"",""2461"",""2480"",""2708"",""2717"",""2771"",""3263"",""3275"",""3421"",""3423"",""3428"",""3429"",""3671"",""3822"",""3823"",""3824"",""3826"",""4111"",""A20"",""A3"",""A7"",""A14""]"
81938,325,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1969"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2450"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3194"",""3207"",""3263"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""A20"",""A7"",""A14"",""A15""]"
81946,391,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1970"",""2071"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2480"",""2717"",""2769"",""2771"",""2772"",""3263"",""3275"",""3421"",""3423"",""3428"",""3429"",""3671"",""3823"",""3824"",""3826"",""3829"",""4111"",""A20"",""A7"",""A13"",""A15"",""Loyalty_Insurance_Registered""]"
81966,368,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2452"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2771"",""3263"",""3276"",""3421"",""3429"",""3493"",""3650"",""3671"",""3822"",""3824"",""3826"",""3962"",""4024"",""A7"",""A12"",""A15""]"
81969,252,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1988"",""2013"",""2076"",""2167"",""2239"",""2270"",""2283"",""2291"",""2708"",""3263"",""3275"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A7"",""A9"",""SAO_D11""]"
82022,338,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1831"",""1848"",""1849"",""1968"",""1970"",""2013"",""2074"",""2077"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2453"",""2457"",""2717"",""2726"",""2769"",""2771"",""2772"",""3260"",""3263"",""3421"",""3423"",""3429"",""3824"",""3826"",""3829"",""4110"",""A20"",""A3"",""A7"",""A14""]"
82073,382,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1971"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2448"",""2457"",""2461"",""2465"",""2480"",""2708"",""3189"",""3195"",""3205"",""3260"",""3263"",""3275"",""3276"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""A6"",""A15"",""A16""]"
82079,228,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2270"",""2283"",""2291"",""2708"",""3263"",""3275"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6"",""A8""]"
82086,361,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1971"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2450"",""2457"",""2461"",""2465"",""2708"",""2717"",""2726"",""3190"",""3196"",""3208"",""3260"",""3263"",""3423"",""3428"",""3429"",""3495"",""3650"",""3822"",""3823"",""3824"",""3826"",""3829"",""4110"",""A7"",""A12"",""A15""]"
82091,350,"[""1189"",""1333"",""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1968"",""1971"",""2071"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2237"",""2270"",""2283"",""2291"",""2313"",""2350"",""2451"",""2457"",""2717"",""2726"",""2769"",""2772"",""3190"",""3194"",""3207"",""3263"",""3421"",""3423"",""3428"",""3429"",""3824"",""3826"",""3829"",""4111"",""A20"",""A21"",""A3"",""A7"",""A14"",""A15""]"
82148,390,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1849"",""1881"",""1965"",""1969"",""1971"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2771"",""3190"",""3194"",""3207"",""3263"",""3275"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""A6"",""A15""]"
82163,322,"[""1190"",""1329"",""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1970"",""2071"",""2074"",""2076"",""2077"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2266"",""2270"",""2283"",""2312"",""2350"",""2453"",""2457"",""2717"",""2770"",""2771"",""2772"",""3263"",""3423"",""3429"",""3823"",""3824"",""3826"",""3829"",""4111"",""A20"",""A21"",""A3"",""A7"",""A14"",""A15""]"
82176,374,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1967"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2480"",""2708"",""2717"",""2726"",""2772"",""3260"",""3263"",""3275"",""3276"",""3429"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""4004"",""4024"",""A21"",""A7"",""A12"",""A15""]"
82177,386,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1847"",""1849"",""1881"",""1965"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2248"",""2266"",""2270"",""2283"",""2291"",""2312"",""2350"",""2450"",""2457"",""2461"",""2480"",""2717"",""2726"",""2771"",""2772"",""3263"",""3275"",""3276"",""3421"",""3429"",""3671"",""3823"",""3824"",""3826"",""3829"",""4024"",""4110"",""A3"",""A7"",""A14"",""A15"",""A16""]"
82204,353,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1965"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3263"",""3275"",""3276"",""3429"",""3495"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""4111"",""A21"",""A7"",""A14"",""A15""]"
82206,403,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1971"",""1991"",""2013"",""2074"",""2077"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2771"",""3190"",""3194"",""3207"",""3263"",""3275"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""4110"",""A7"",""A12"",""A15""]"
82255,277,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1965"",""1970"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2245"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2449"",""2457"",""2708"",""2726"",""2755"",""2769"",""3190"",""3194"",""3263"",""3829"",""A5"",""A12"",""A15""]"
82261,355,"[""1189"",""1332"",""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1967"",""1971"",""2071"",""2075"",""2129"",""2165"",""2167"",""2173"",""2237"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2449"",""2457"",""2708"",""2717"",""2726"",""2771"",""2772"",""3263"",""3421"",""3423"",""3429"",""3823"",""3824"",""3826"",""4024"",""4111"",""A20"",""A21"",""A7"",""A14"",""A15"",""Loyalty_Insurance_Registered""]"
82299,355,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1971"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3196"",""3208"",""3263"",""3275"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""A6"",""A15""]"
82320,383,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1850"",""1881"",""1971"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2769"",""3190"",""3196"",""3208"",""3263"",""3275"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""4004"",""4024"",""A7"",""A12""]"
82326,362,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1971"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""2769"",""3190"",""3194"",""3207"",""3263"",""3275"",""3428"",""3429"",""3494"",""3650"",""3671"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""4111"",""A6"",""A15""]"
82353,403,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1834"",""1846"",""1848"",""1849"",""1881"",""1965"",""1970"",""2071"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2245"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2754"",""2769"",""3263"",""3275"",""3276"",""3421"",""3423"",""3429"",""3650"",""3671"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4110"",""A7"",""A12"",""A15""]"
82443,357,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1849"",""1969"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2708"",""2717"",""2726"",""2771"",""3189"",""3191"",""3263"",""3275"",""3421"",""3429"",""3493"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""A20"",""A3"",""A5"",""A14"",""A15"",""A16""]"
82463,433,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1971"",""2013"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2248"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2753"",""2770"",""3189"",""3195"",""3205"",""3263"",""3276"",""3421"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4110"",""A20"",""A21"",""A3"",""A7"",""A13"",""A15"",""A16""]"
82629,334,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1850"",""1881"",""1971"",""2074"",""2129"",""2165"",""2167"",""2173"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""3190"",""3194"",""3263"",""3275"",""3276"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6"",""A15""]"
82650,390,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1849"",""1881"",""1967"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3194"",""3207"",""3263"",""3275"",""3276"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""4110"",""A6"",""A15""]"
82691,341,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1971"",""1991"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""3190"",""3194"",""3207"",""3263"",""3276"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6"",""A16""]"
82692,351,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1850"",""1881"",""1965"",""1967"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2270"",""2283"",""2291"",""2313"",""2350"",""2450"",""2457"",""2708"",""2717"",""2726"",""2769"",""3263"",""3421"",""3423"",""3428"",""3429"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""4110"",""A21"",""A3"",""A7"",""A14"",""A15""]"
82760,322,"[""1190"",""1329"",""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1882"",""1968"",""1971"",""2071"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2270"",""2283"",""2312"",""2350"",""2453"",""2457"",""2717"",""2769"",""2770"",""3263"",""3423"",""3429"",""3824"",""3829"",""4111"",""A7"",""A14"",""A15"",""Loyalty_Insurance_Registered""]"
82788,317,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1847"",""1849"",""1881"",""1882"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2455"",""2457"",""2461"",""2480"",""2717"",""2769"",""3263"",""3671"",""3823"",""3824"",""3826"",""3829"",""3962"",""4111"",""A21"",""A7"",""A12"",""A15"",""A16""]"
82816,418,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1849"",""1881"",""1965"",""1967"",""1969"",""1971"",""1991"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2755"",""3190"",""3194"",""3263"",""3276"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6"",""A15""]"
82817,314,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1971"",""2071"",""2074"",""2077"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2248"",""2266"",""2270"",""2283"",""2313"",""2350"",""2451"",""2457"",""2717"",""2727"",""3263"",""3421"",""3422"",""3429"",""3826"",""3829"",""4110"",""A20"",""A21"",""A3"",""A7"",""A14"",""A15"",""A16""]"
82847,382,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1882"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2480"",""2708"",""2717"",""2772"",""3263"",""3275"",""3423"",""3429"",""3671"",""3823"",""3824"",""3826"",""3829"",""3962"",""4004"",""4024"",""4111"",""A7"",""A12"",""A15""]"
82859,314,"[""1279"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1971"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2248"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2451"",""2457"",""2717"",""2769"",""3189"",""3191"",""3203"",""3209"",""3276"",""3429"",""3822"",""3826"",""3830"",""4110"",""A20"",""A21"",""A3"",""A7"",""A14"",""A15"",""A16""]"
82877,351,"[""1190"",""1484"",""1496"",""1627"",""1679"",""1681"",""1739"",""1829"",""1848"",""1849"",""1881"",""1882"",""1968"",""1971"",""2071"",""2075"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2266"",""2270"",""2283"",""2312"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2769"",""3263"",""3421"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4111"",""A20"",""A21"",""A7"",""A14"",""A15"",""A16""]"
82905,285,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1850"",""1881"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2480"",""3190"",""3194"",""3263"",""3276"",""3429"",""3671"",""3822"",""3823"",""3824"",""3826"",""A7"",""A13""]"
82907,377,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3194"",""3263"",""3275"",""3276"",""3421"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""A6""]"
